student,school,time,message
50,IOE00043,132,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to London Euston THEN 205 bus to Great Portland Street Station THEN 88 bus to William Ellis School THEN Walk to 1 Gilden Crescent, Kentish Town"
50,IOE00044,116,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN Walk to 123 Chalton Street, Camden"
50,IOE00045,133,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to Harrow & Wealdstone THEN Bakerloo line to Kenton THEN 183 bus to Kingsbury Station THEN Jubilee line to Willesden Green THEN 266 bus to Sheldon Road THEN Walk to Cricklewood THEN C11 bus to Hampstead School THEN Walk to 9999 Gilden Crescent, Kentish Town"
50,IOE00046,124,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Tufnell Park THEN Walk to 12 Dartmouth Park Hill, Holloway"
50,IOE00081,157,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Tottenham Court Road THEN Elizabeth line to Woolwich Station THEN 469 bus to Plumstead Station THEN Walk to Orchard Road / Griffin Road THEN 53 bus to Warwick Terrace/Plumstead C Rd THEN Walk to 1 Old Mill Road, Plumstead"
50,IOE00128,137,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Old Street THEN 55 bus to Queensbridge Road THEN Walk to 1 Thurtle Road, Bethnal Green"
50,IOE00131,140,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN Victoria line to Highbury & Islington THEN London Overground to Hackney Central Rail Station THEN 254 bus to Hackney Town Hall THEN Walk to 9999 Frampton Park Road, Hackney"
50,IOE00166,139,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to Harrow & Wealdstone THEN Bakerloo line to Willesden Junction THEN London Overground to Shepherd's Bush Rail Station THEN Walk to Shepherd's Bush (Central Line) THEN 295 bus to Charing Cross Hospital THEN Walk to 37 St Dunstans Road, Hammersmith"
50,IOE00172,135,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to Harrow & Wealdstone THEN Bakerloo line to Willesden Junction THEN London Overground to West Brompton Rail Station THEN District line to Parsons Green THEN Walk to 9 Parsons Green, Fulham"
50,IOE00218,135,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Archway THEN 210 bus to Waterlow Park/Lauderdale House THEN Walk to 1 Gilden Crescent, Kentish Town"
50,IOE00223,134,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN Victoria line to Finsbury Park THEN Walk to Finsbury Park Bus Station THEN W3 bus to Tollington Park THEN Walk to 9999 Turle Road, Finsbury Park"
50,IOE00276,158,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN Victoria line to Brixton THEN 118 bus to Braeside Road THEN Walk to 100 Woodmansterne Road, Streatham"
50,IOE00348,158,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Elephant & Castle THEN 176 bus to Sydenham School THEN Walk to 161 Dartmouth Road, Forest Hill"
50,IOE00352,147,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Tottenham Court Road THEN Elizabeth line to Whitechapel Station THEN London Overground to New Cross Rail Station THEN 225 bus to Deptford High St /New Cross Rd THEN Walk to 9999 Wilshaw Street, New Cross"
50,IOE00403,148,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN Northern line to London Bridge THEN Jubilee line to Canada Water THEN Walk to Canada Water Bus Station THEN 47 bus to Canada Street THEN Walk to 15 Timber Pond Road, Rotherhithe"
50,IOE00406,150,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Elephant & Castle THEN Walk to Elephant & Castle /New Kent Rd THEN 63 bus to Friern Road THEN Walk to 1 Friern Road, East Dulwich"
50,IOE00452,140,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN 390 bus to Euston Square Station THEN Metropolitan line to Liverpool Street THEN Central line to Bethnal Green THEN Walk to Globe Town"
50,IOE00454,146,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Tottenham Court Road THEN Central line to Mile End THEN Walk to Mile End Station / Bow Road THEN 339 bus to Dongola Road THEN Walk to 1 Ocean Street, Tower Hamlets"
50,IOE00460,136,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Bank THEN DLR to Limehouse DLR Station THEN N550 bus to Exmouth Estate THEN Walk to 402 Commercial Road, Tower Hamlets"
50,IOE00471,140,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Old Street THEN 55 bus to Queensbridge Road THEN Walk to 1 Lorden Walk, Bethnal Green"
50,IOE00506,142,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN Victoria line to Stockwell THEN Northern line to Balham THEN Walk to 9999 Hearnville Road, Balham"
50,IOE00509,154,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Waterloo THEN South Western Railway to Earlsfield THEN 270 bus to Burntwood Lane THEN Walk to 187 Burntwood Lane, Wandsworth"
50,IOE00538,115,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to Harrow & Wealdstone THEN Bakerloo line to Kilburn Park THEN Walk to 42 Oxford Road, Kilburn"
50,IOE00553,125,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN Victoria line to Victoria THEN Walk to 1 Palace Street, St James's Park"
50,IOE00572,161,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN 390 bus to Euston Square Station THEN Metropolitan line to Liverpool Street THEN Central line to Mile End THEN District line to Upney THEN 62 bus to Sandringham Road, Upney THEN Walk to 61 Sandringham Road, Barking"
50,IOE00579,159,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Bank THEN Walk to Monument THEN District line to Dagenham Heathway THEN 173 bus to Gale Street / Goresbrook Leisure Centre THEN Walk to 1 Gale Street, Dagenham"
50,IOE00582,166,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Tottenham Court Road THEN Elizabeth line to Seven Kings Station THEN 86 bus to Whalebone Lane THEN Walk to 455 Whalebone Lane North, Chadwell Heath"
50,IOE00641,127,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to Harrow & Wealdstone THEN Bakerloo line to Kenton THEN 183 bus to Golders Green Station THEN 268 bus to Wellgarth Road THEN Walk to 1 North End Road, Golders Green"
50,IOE00664,142,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to Harrow & Wealdstone THEN Bakerloo line to Kenton THEN 183 bus to The Quadrant, Hendon THEN 143 bus to Basing Way THEN Walk to Finchley"
50,IOE00674,139,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN Northern line to East Finchley THEN 143 bus to Ossulton Way THEN Walk to Hampstead Garden Suburb"
50,IOE00692,174,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Tottenham Court Road THEN Elizabeth line to Abbey Wood Station THEN Walk to Abbey Wood Road THEN 301 bus to Market Place, Bexleyheath THEN Walk to 38 Watling Street, Bexleyheath"
50,IOE00694,175,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Charing Cross THEN Southeastern to New Eltham THEN B13 bus to Overcourt Close THEN Walk to 443 Blackfen Road, Sidcup"
50,IOE00739,99,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to Harrow & Wealdstone THEN Bakerloo line to Kenton THEN 183 bus to Shrewsbury Avenue THEN Walk to 21 Claremont Avenue, Kenton"
50,IOE00740,121,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to Harrow & Wealdstone THEN Bakerloo line to Kenton THEN 114 bus to Queensbury Station THEN 79 bus to Princes Avenue (NW9) THEN Walk to 162 Princes Avenue, Kingsbury"
50,IOE00753,152,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 500 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Charing Cross THEN Southeastern to Mottingham THEN 161 bus to Mottingham Road / Court Road THEN 638 bus to Eltham College THEN Walk to 1 Colview Court, Mottingham"
50,IOE00812,163,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to London Euston THEN Northern line to London Bridge THEN Southern to Norwood Junction THEN Walk to 9999 Cumberlow Avenue, South Norwood"
50,IOE00813,169,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to London Euston THEN Victoria line to Brixton THEN 432 bus to Hamlet Road THEN Walk to 1 Mowbray Road, Upper Norwood"
50,IOE00818,161,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to London Euston THEN Victoria line to Brixton THEN 250 bus to Kensington Avenue THEN Walk to 34 Kensington Avenue, Thornton Heath"
50,IOE00822,155,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to London Euston THEN Victoria line to Stockwell THEN Northern line to Tooting Bec THEN 249 bus to Grecian Crescent THEN Walk to 1 Beulah Hill, South Norwood"
50,IOE00831,160,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to London Euston THEN Victoria line to Victoria THEN Southern to East Croydon THEN 367 bus to Glade Gardens THEN Walk to 94 Orchard Way, Croydon"
50,IOE00863,136,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to Harrow & Wealdstone THEN Bakerloo line to Wembley Central THEN 92 bus to Cowgate Road THEN 105 bus to Allenby Road THEN Walk to 106 Allenby Road, Southall"
50,IOE00867,129,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to Harrow & Wealdstone THEN Bakerloo line to Wembley Central THEN 297 bus to Ruislip Road East (W13) THEN E2 bus to Greenford Ave /Ruislip Rd East THEN Walk to 4 Kennedy Road, Hanwell"
50,IOE00869,116,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to Harrow & Wealdstone THEN Bakerloo line to Stonebridge Park THEN 112 bus to North Ealing THEN Walk to 1 Garage Road, Acton"
50,IOE00953,143,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 20 bus to Boxmoor, Hemel Hempstead Railway Station THEN Walk to Hemel Hempstead Rail Station THEN West Midlands Trains to London Euston THEN Victoria line to Seven Sisters THEN Walk to Birstall Rd /Seven Sisters Stn THEN 279 bus to White Hart Lane Station THEN Walk to 1 Taylor Close, Tottenham"
50,IOE00954,142,"Walk to Bennetts End, Howe Road THEN 2 bus to Hemel Hempstead, Riverside THEN 508 bus to Apsley, Apsley Railway Station THEN Walk to Apsley Rail Station THEN West Midlands Trains to London Euston THEN Northern line to Highgate THEN Walk to Wood Lane / Highgate Station THEN 134 bus to Fortis Green Road THEN Walk to 1 Burlington Road, Muswell Hill"
